NOK_per_kWh,time_start,consumption,consumption_cost,consumption_with_battery,consumption_cost_with_battery
1.7269100000000002,2022-04-22T03:00:00+02:00,4.159559808,7.183185428033281,3.0000000239999998,5.18073004144584
1.72951,2022-04-22T04:00:00+02:00,4.25859696,7.365286028289601,3.0000000239999998,5.18853004150824
1.7682,2022-04-22T05:00:00+02:00,1.980742752,3.5023493340864,3.0000000239999998,5.3046000424368
1.84261,2022-04-22T06:00:00+02:00,1.683631368,3.10227599499048,3.0000000239999998,5.52783004422264
1.83953,2022-04-22T07:00:00+02:00,1.7826685199999999,3.2792722225956,3.0000000239999998,5.51859004414872
1.8506900000000002,2022-04-22T08:00:00+02:00,2.37689136,4.3988890710384005,3.0000000239999998,5.55207004441656
1.84376,2022-04-22T09:00:00+02:00,4.951856952,9.13003577381952,3.0000000239999998,5.53128004425024
1.77513,2022-04-22T10:00:00+02:00,4.159559808,7.38375940197504,3.0000000239999998,5.32539004260312
1.7091,2022-04-22T11:00:00+02:00,2.674002744,4.5701380897704,3.0000000239999998,5.1273000410184
1.66117,2022-04-22T12:00:00+02:00,1.7826685199999999,2.9613154653683997,3.0000000239999998,4.983510039868079
1.57666,2022-04-22T13:00:00+02:00,2.277854208,3.59140161558528,3.0000000239999998,4.729980037839839
1.27528,2022-04-22T14:00:00+02:00,2.277854208,2.90490191437824,3.0000000239999998,3.8258400306067197
0.96486,2022-04-22T15:00:00+02:00,2.47592844,2.3889243146184,3.0000000239999998,2.89458002315664
1.2749000000000001,2022-04-22T16:00:00+02:00,1.4855570640000002,1.8939367008936006,3.0000000239999998,3.8247000305976
1.62074,2022-04-22T17:00:00+02:00,2.7730398960000002,4.4943766810430406,3.0000000239999998,4.8622200388977594
1.7227700000000001,2022-04-22T18:00:00+02:00,4.951856952,8.530910601197041,3.0000000239999998,5.16831004134648
1.77013,2022-04-22T19:00:00+02:00,2.37689136,4.2074067030768,3.0000000239999998,5.310390042483119
1.82759,2022-04-22T20:00:00+02:00,2.47592844,4.5249820576596,3.0000000239999998,5.48277004386216
1.80353,2022-04-22T21:00:00+02:00,2.674002744,4.82264416888632,3.0000000239999998,5.41059004328472
1.7425000000000002,2022-04-22T22:00:00+02:00,2.47592844,4.314305306700001,3.0000000239999998,5.22750004182
1.65433,2022-04-22T23:00:00+02:00,2.9711142,4.9152033544860005,3.0000000239999998,4.96299003970392
1.6728200000000002,2022-04-23T00:00:00+02:00,4.951856952,8.283565346444641,3.0000000239999998,5.01846004014768
1.66771,2022-04-23T01:00:00+02:00,3.961485576,6.60660910995096,3.0000000239999998,5.00313004002504
1.65761,2022-04-23T02:00:00+02:00,4.060522728,6.730763079160079,3.0000000239999998,4.9728300397826395
1.52516,2022-04-23T03:00:00+02:00,4.159559808,6.34399423676928,3.0000000239999998,4.57548003660384
1.2877,2022-04-23T04:00:00+02:00,4.25859696,5.483795305392,3.0000000239999998,3.8631000309048
1.21503,2022-04-23T05:00:00+02:00,1.980742752,2.40666186596256,3.0000000239999998,3.64509002916072
1.3955,2022-04-23T06:00:00+02:00,1.683631368,2.349507574044,3.0000000239999998,4.186500033492
1.5266000000000002,2022-04-23T07:00:00+02:00,1.7826685199999999,2.721421762632,3.0000000239999998,4.5798000366384
1.6192000000000002,2022-04-23T08:00:00+02:00,2.37689136,3.848662490112001,3.0000000239999998,4.8576000388608005
1.6517400000000002,2022-04-23T09:00:00+02:00,4.951856952,8.17918020189648,3.0000000239999998,4.95522003964176
1.6528900000000002,2022-04-23T10:00:00+02:00,4.159559808,6.875294811045121,3.0000000239999998,4.95867003966936
1.64721,2022-04-23T11:00:00+02:00,2.674002744,4.40464405994424,3.0000000239999998,4.94163003953304
1.64894,2022-04-23T12:00:00+02:00,1.7826685199999999,2.9395134293688,3.0000000239999998,4.946820039574559
1.54451,2022-04-23T13:00:00+02:00,2.277854208,3.51816860279808,3.0000000239999998,4.6335300370682395
1.29858,2022-04-23T14:00:00+02:00,2.277854208,2.95797591742464,3.0000000239999998,3.89574003116592
1.15439,2022-04-23T15:00:00+02:00,2.47592844,2.8581870318516,3.0000000239999998,3.4631700277053596
1.26056,2022-04-23T16:00:00+02:00,1.4855570640000002,1.8726338125958402,3.0000000239999998,3.7816800302534395
1.2953999999999999,2022-04-23T17:00:00+02:00,2.7730398960000002,3.5921958812784,3.0000000239999998,3.8862000310895994
1.3829,2022-04-23T18:00:00+02:00,4.951856952,6.8479229789208,3.0000000239999998,4.148700033189599
1.66723,2022-04-23T19:00:00+02:00,2.37689136,3.9628245821328,3.0000000239999998,5.00169004001352
1.69861,2022-04-23T20:00:00+02:00,2.47592844,4.2056368074684,3.0000000239999998,5.095830040766639
1.6837900000000001,2022-04-23T21:00:00+02:00,2.674002744,4.502459080319761,3.0000000239999998,5.05137004041096
1.6577000000000002,2022-04-23T22:00:00+02:00,2.47592844,4.104346574988001,3.0000000239999998,4.9731000397848
1.62132,2022-04-23T23:00:00+02:00,2.9711142,4.817126874744001,3.0000000239999998,4.86396003891168
1.36875,2022-04-24T00:00:00+02:00,4.951856952,6.7778542030499995,3.0000000239999998,4.106250032849999
1.14139,2022-04-24T01:00:00+02:00,3.961485576,4.52160002159064,3.0000000239999998,3.4241700273933593
0.9673600000000001,2022-04-24T02:00:00+02:00,4.060522728,3.92798726615808,3.0000000239999998,2.90208002321664
0.8730300000000001,2022-04-24T03:00:00+02:00,4.159559808,3.6314204991782404,3.0000000239999998,2.61909002095272
0.83501,2022-04-24T04:00:00+02:00,4.25859696,3.5559710475696003,3.0000000239999998,2.50503002004024
0.87265,2022-04-24T05:00:00+02:00,1.980742752,1.7284951625328002,3.0000000239999998,2.6179500209435997
0.87226,2022-04-24T06:00:00+02:00,1.683631368,1.46856429705168,3.0000000239999998,2.61678002093424
0.94474,2022-04-24T07:00:00+02:00,1.7826685199999999,1.6841582575848,3.0000000239999998,2.83422002267376
0.9587,2022-04-24T08:00:00+02:00,2.37689136,2.278725746832,3.0000000239999998,2.8761000230088
1.09788,2022-04-24T09:00:00+02:00,4.951856952,5.43654471046176,3.0000000239999998,3.2936400263491197
1.42188,2022-04-24T10:00:00+02:00,4.159559808,5.91439489979904,3.0000000239999998,4.26564003412512
1.15804,2022-04-24T11:00:00+02:00,2.674002744,3.09660213766176,3.0000000239999998,3.4741200277929596
0.9149,2022-04-24T12:00:00+02:00,1.7826685199999999,1.630963428948,3.0000000239999998,2.7447000219576
0.8061400000000001,2022-04-24T13:00:00+02:00,2.277854208,1.8362693912371202,3.0000000239999998,2.41842001934736
0.7971800000000001,2022-04-24T14:00:00+02:00,2.277854208,1.8158598175334402,3.0000000239999998,2.39154001913232
0.8561900000000001,2022-04-24T15:00:00+02:00,2.47592844,2.1198651710436005,3.0000000239999998,2.56857002054856
1.0704500000000001,2022-04-24T16:00:00+02:00,1.4855570640000002,1.5902145591588004,3.0000000239999998,3.2113500256908
1.48146,2022-04-24T17:00:00+02:00,2.7730398960000002,4.10814768432816,3.0000000239999998,4.44438003555504
1.70246,2022-04-24T18:00:00+02:00,4.951856952,8.430338386501921,3.0000000239999998,5.10738004085904
1.79516,2022-04-24T19:00:00+02:00,2.37689136,4.2669002938176,3.0000000239999998,5.38548004308384
1.84915,2022-04-24T20:00:00+02:00,2.47592844,4.578363074826,3.0000000239999998,5.5474500443796
1.8701400000000001,2022-04-24T21:00:00+02:00,2.674002744,5.0007594916641604,3.0000000239999998,5.61042004488336
1.86715,2022-04-24T22:00:00+02:00,2.47592844,4.622929786746001,3.0000000239999998,5.6014500448116
1.79573,2022-04-24T23:00:00+02:00,2.9711142,5.335318902366001,3.0000000239999998,5.38719004309752
1.80192,2022-04-25T00:00:00+02:00,4.951856952,8.92285007894784,3.0000000239999998,5.4057600432460795
1.783,2022-04-25T01:00:00+02:00,3.961485576,7.063328782007999,3.0000000239999998,5.3490000427919995
1.80095,2022-04-25T02:00:00+02:00,4.060522728,7.312798406991599,3.0000000239999998,5.4028500432227995
1.8054999999999999,2022-04-25T03:00:00+02:00,4.159559808,7.510085233343999,3.0000000239999998,5.416500043331999
1.8139500000000002,2022-04-25T04:00:00+02:00,4.25859696,7.724881955592001,3.0000000239999998,5.4418500435348
1.87545,2022-04-25T05:00:00+02:00,1.980742752,3.7147839942384002,3.0000000239999998,5.6263500450108
2.20231,2022-04-25T06:00:00+02:00,1.683631368,3.7078781980600803,3.0000000239999998,6.60693005285544
